20051101,128,3,174
20051102,109,3,163
20051103,93,2,135
20051104,115,0,179
20051105,115,1,172
20051106,149,3,242
20051107,124,1,183
20051108,101,1,147
20051109,115,1,177
20051110,125,2,189
20051111,118,1,158
20051112,127,0,193
20051113,102,3,188
20051114,103,3,152
20051115,112,0,186
20051116,107,1,145
20051117,102,3,137
20051118,138,1,201
20051119,132,3,185
20051120,91,0,150
20051121,98,3,144
20051122,119,2,191
20051123,101,0,154
20051124,99,1,143
20051125,105,2,147
20051126,121,0,183
20051127,117,1,187
20051128,110,1,142
20051129,95,0,138
20051130,115,1,165
20051201,107,1,149
20051202,126,0,161
20051203,101,0,164
20051204,140,2,233
20051205,100,0,141
20051206,136,1,207
20051207,150,0,238
20051208,140,0,200
20051209,134,1,196
20051210,105,2,175
20051211,95,1,152
20051212,105,3,153
20051213,110,1,159
20051214,112,0,144
20051215,131,1,198
20051216,113,0,153
20051217,107,0,171
20051218,69,2,119
20051219,139,1,197
20051220,158,1,251
20051221,153,2,235
20051222,181,1,297
20051223,140,5,217
20051224,137,1,217
20051225,103,2,197
20051226,94,4,148
20051227,101,2,175
20051228,110,0,173
20051229,108,2,162
20051230,110,1,181
20051231,120,2,184
20060101,78,0,160
20060102,77,0,116
20060103,77,0,121
20060104,77,0,103
20060105,78,1,103
20060106,88,0,119
20060107,108,0,165
20060108,64,1,98
20060109,89,0,140
20060110,114,1,157
20060111,81,1,107
20060112,95,1,137
20060113,126,1,187
20060114,84,0,143
20060115,54,1,84
20060116,73,0,121
20060117,78,0,132
20060118,81,2,109
20060119,85,2,133
20060120,72,0,96
20060121,77,0,106
20060122,68,1,98
20060123,64,2,102
20060124,78,1,127
20060125,99,1,168
20060126,121,3,176
20060127,91,2,120
20060128,55,1,84
20060129,55,0,152
20060130,46,1,71
20060131,80,1,130
20060201,72,1,118
20060202,75,3,107
20060203,88,0,129
20060204,71,0,101
20060205,62,1,113
20060206,86,1,124
20060207,123,0,222
20060208,115,0,164
20060209,118,0,176
20060210,100,1,144
20060211,85,0,120
20060212,80,1,135
20060213,87,0,117
20060214,123,0,188
20060215,101,0,144
20060216,88,0,133
20060217,91,1,129
20060218,93,2,148
20060219,74,0,127
20060220,106,0,150
20060221,99,2,145
20060222,78,0,101
20060223,83,1,109
20060224,100,1,142
20060225,93,1,141
20060226,62,1,95
20060227,85,0,134
20060228,122,2,159
20060301,129,2,213
20060302,91,0,135
20060303,95,2,137
20060304,99,0,166
20060305,89,5,124
20060306,81,1,122
20060307,95,0,131
20060308,93,1,150
20060309,95,0,133
20060310,95,1,144
20060311,103,1,164
20060312,51,0,87
20060313,79,0,111
20060314,100,2,119
20060315,113,0,161
20060316,121,2,190
20060317,102,2,153
20060318,95,0,154
20060319,85,1,114
20060320,89,0,123
20060321,103,1,140
20060322,93,0,132
20060323,106,0,165
20060324,123,2,170
20060325,89,1,146
20060326,79,2,117
20060327,97,2,132
20060328,88,1,111
20060329,124,0,169
20060330,108,3,155
20060331,96,0,145
20060401,130,1,196
20060402,91,3,146
20060403,87,2,110
20060404,102,0,146
20060405,114,0,163
20060406,98,2,139
20060407,125,3,170
20060408,108,1,167
20060409,100,2,161
20060410,118,1,176
20060411,114,2,164
20060412,103,1,137
20060413,97,1,137
20060414,112,1,153
20060415,112,1,155
20060416,96,2,148
20060417,108,1,137
20060418,100,2,139
20060419,151,2,232
20060420,111,3,151
20060421,99,0,141
20060422,135,0,227
20060423,92,1,157
20060424,81,1,115
20060425,110,0,158
20060426,113,0,164
20060427,119,2,180
20060428,127,1,188
20060429,114,2,167
20060430,96,0,156
20060501,107,1,146
20060502,115,1,163
20060503,100,1,127
20060504,113,1,141
20060505,107,0,181
20060506,142,1,234
20060507,96,0,157
20060508,105,1,151
20060509,104,1,138
20060510,131,1,176
20060511,122,3,171
20060512,110,1,161
20060513,128,1,194
20060514,80,2,125
20060515,107,1,148
20060516,101,1,134
20060517,114,2,159
20060518,108,2,157
20060519,131,1,190
20060520,126,1,193
20060521,85,0,139
20060522,120,0,187
20060523,112,3,168
20060524,116,2,167
20060525,104,0,164
20060526,144,3,223
20060527,134,1,207
20060528,85,2,141
20060529,117,2,171
20060530,120,2,166
20060531,114,2,175
20060601,109,1,134
20060602,118,2,158
20060603,140,2,217
20060604,84,2,142
20060605,109,1,154
20060606,99,0,160
20060607,98,1,135
20060608,103,0,131
20060609,117,0,165
20060610,109,1,190
20060611,86,0,144
20060612,99,0,127
20060613,96,1,129
20060614,132,1,193
20060615,122,0,178
20060616,118,1,177
20060617,110,2,145
20060618,88,1,119
20060619,105,1,178
20060620,107,1,146
20060621,114,0,161
20060622,111,2,148
20060623,119,1,167
20060624,110,1,167
20060625,102,3,161
20060626,104,2,159
20060627,103,0,150
20060628,96,2,140
20060629,120,0,180
20060630,134,3,204
20060701,105,2,164
20060702,92,2,147
20060703,104,0,153
20060704,105,0,157
20060705,98,1,139
20060706,120,1,187
20060707,132,1,199
20060708,105,0,178
20060709,83,2,135
20060710,102,1,136
20060711,134,3,186
20060712,128,1,192
20060713,101,0,142
20060714,112,2,165
20060715,126,1,214
20060716,100,1,157
20060717,85,2,122
20060718,100,1,147
20060719,108,2,133
20060720,131,2,191
20060721,106,2,166
20060722,138,2,223
20060723,72,1,110
20060724,83,1,110
20060725,103,5,142
20060726,118,4,166
20060727,129,1,191
20060728,143,1,222
20060729,114,1,176
20060730,88,1,136
20060731,94,1,132
20060801,124,1,187
20060802,109,1,145
20060803,117,0,163
20060804,124,1,175
20060805,87,2,124
20060806,78,2,118
20060807,75,1,104
20060808,130,4,191
20060809,124,5,186
20060810,124,0,177
20060811,99,0,139
20060812,102,0,152
20060813,102,1,187
20060814,136,1,187
20060815,94,1,151
20060816,111,2,174
20060817,133,1,189
20060818,115,0,173
20060819,119,4,169
20060820,71,0,115
20060821,125,4,178
20060822,109,1,165
20060823,87,0,127
20060824,113,0,177
20060825,158,1,228
20060826,138,1,200
20060827,120,3,221
20060828,127,0,177
20060829,120,0,161
20060830,102,3,132
20060831,132,3,191
20060901,126,3,179
20060902,117,1,182
20060903,78,2,152
20060904,104,2,137
20060905,140,3,205
20060906,155,1,222
20060907,137,1,197
20060908,106,1,155
20060909,139,4,213
20060910,94,1,141
20060911,93,2,149
20060912,113,2,183
20060913,121,3,175
20060914,115,3,156
20060915,127,1,172
20060916,128,0,175
20060917,110,0,187
20060918,104,1,131
20060919,123,2,165
20060920,114,0,141
20060921,127,2,176
20060922,111,1,171
20060923,119,3,160
20060924,89,3,128
20060925,110,1,151
20060926,107,0,148
20060927,122,1,173
20060928,145,0,205
20060929,120,2,159
20060930,130,1,198
20061001,74,2,164
20061002,109,0,159
20061003,113,1,183
20061004,117,1,178
20061005,59,1,94
20061006,56,0,111
20061007,63,0,130
20061008,74,2,113
20061009,81,2,119
20061010,97,4,128
20061011,101,2,146
20061012,101,0,137
20061013,100,1,148
20061014,122,0,178
20061015,86,0,137
20061016,94,2,138
20061017,107,0,152
20061018,116,0,172
20061019,124,1,179
20061020,119,1,160
20061021,136,5,190
20061022,133,2,254
20061023,120,2,160
20061024,149,3,221
20061025,105,2,160
20061026,106,0,160
20061027,132,3,180
20061028,137,1,214
20061029,94,1,154
20061030,143,2,187
20061031,105,1,158
20061101,117,1,178
20061102,119,0,167
20061103,121,0,173
20061104,115,1,173
20061105,106,3,164
20061106,141,1,218
20061107,118,3,161
20061108,104,1,127
20061109,134,2,202
20061110,110,0,150
20061111,140,1,228
20061112,123,3,190
20061113,103,0,160
20061114,115,2,146
20061115,132,3,200
20061116,110,3,149
20061117,131,3,176
20061118,109,0,169
20061119,102,0,156
20061120,102,1,139
20061121,120,4,174
20061122,105,0,146
20061123,117,1,162
20061124,116,3,153
20061125,113,5,157
20061126,95,2,143
20061127,129,5,176
20061128,101,1,142
20061129,112,1,150
20061130,107,3,149
20061201,110,0,183
20061202,129,1,174
20061203,88,0,163
20061204,104,1,150
20061205,84,0,110
20061206,94,1,141
20061207,101,1,159
20061208,113,1,171
20061209,150,1,241
20061210,79,3,124
20061211,65,0,94
20061212,97,2,124
20061213,83,1,116
20061214,101,1,134
20061215,137,0,190
20061216,133,1,195
20061217,101,0,165
20061218,79,0,114
20061219,92,2,125
20061220,105,3,145
20061221,113,1,156
20061222,100,0,152
20061223,116,3,157
20061224,78,4,125
20061225,74,1,120
20061226,93,2,117
20061227,96,1,124
20061228,93,0,129
20061229,98,4,163
20061230,88,1,123
20061231,74,1,143
20070101,50,1,69
20070102,92,1,144
20070103,77,1,102
20070104,95,1,158
20070105,106,0,161
20070106,120,0,182
20070107,62,1,112
20070108,77,2,107
20070109,68,1,107
20070110,97,1,135
20070111,84,0,131
20070112,99,2,160
20070113,83,1,140
20070114,91,0,152
20070115,89,4,129
20070116,89,2,118
20070117,106,1,163
20070118,76,1,119
20070119,110,0,159
20070120,99,0,143
20070121,55,2,88
20070122,91,1,117
20070123,97,1,142
20070124,74,1,99
20070125,87,1,122
20070126,92,1,130
20070127,91,1,130
20070128,83,0,152
20070129,82,0,137
20070130,96,2,139
20070131,77,0,115
20070201,110,2,153
20070202,89,0,154
20070203,118,1,168
20070204,83,1,121
20070205,78,1,95
20070206,93,1,136
20070207,77,1,106
20070208,133,2,185
20070209,114,0,178
20070210,104,2,152
20070211,77,0,125
20070212,73,1,90
20070213,133,2,195
20070214,115,1,177
20070215,114,4,157
20070216,109,2,154
20070217,55,1,83
20070218,52,0,103
20070219,61,1,105
20070220,91,0,135
20070221,85,1,115
20070222,97,0,160
20070223,87,0,112
20070224,83,1,133
20070225,76,1,143
20070226,84,2,114
20070227,109,0,183
20070228,102,2,142
20070301,113,1,174
20070302,132,1,199
20070303,121,0,202
20070304,93,2,156
20070305,95,1,144
20070306,97,3,136
20070307,115,3,159
20070308,98,0,141
20070309,109,0,157
20070310,125,2,207
20070311,89,0,153
20070312,88,0,128
20070313,80,2,114
20070314,110,1,156
20070315,124,0,164
20070316,104,2,143
20070317,122,1,183
20070318,80,1,118
20070319,98,0,130
20070320,91,0,133
20070321,97,0,144
20070322,101,0,151
20070323,114,0,167
20070324,147,0,297
20070325,83,5,138
20070326,85,1,124
20070327,121,1,166
20070328,117,1,157
20070329,139,2,202
20070330,137,0,206
20070331,179,2,279
20070401,78,1,123
20070402,112,0,170
20070403,108,1,157
20070404,114,3,170
20070405,115,2,159
20070406,124,1,181
20070407,134,1,199
20070408,106,1,178
20070409,105,2,146
20070410,109,1,143
20070411,115,2,169
20070412,124,2,178
20070413,115,0,164
20070414,124,2,213
20070415,100,1,150
20070416,103,0,134
20070417,88,0,117
20070418,111,5,147
20070419,122,0,160
20070420,126,1,175
20070421,120,1,202
20070422,98,0,176
20070423,96,3,125
20070424,112,0,150
20070425,118,0,162
20070426,115,0,149
20070427,103,3,141
20070428,113,0,167
20070429,89,2,138
20070430,113,2,159
20070501,134,1,207
20070502,114,2,163
20070503,101,3,132
20070504,114,0,150
20070505,104,1,169
20070506,69,1,113
20070507,113,1,143
20070508,113,2,158
20070509,124,0,176
20070510,95,1,131
20070511,114,1,148
20070512,155,3,229
20070513,107,0,155
20070514,114,0,162
20070515,112,0,159
20070516,121,1,189
20070517,125,3,180
20070518,121,0,185
20070519,143,2,223
20070520,91,2,131
20070521,101,0,151
20070522,113,0,153
20070523,116,0,154
20070524,98,1,173
20070525,142,0,199
20070526,118,0,194
20070527,88,0,145
20070528,110,2,154
20070529,97,2,141
20070530,95,0,143
20070531,107,1,152
20070601,116,1,164
20070602,135,2,189
20070603,90,0,125
20070604,104,2,150
20070605,106,0,138
20070606,96,2,127
20070607,104,0,196
20070608,117,1,158
20070609,139,4,205
20070610,82,1,121
20070611,112,2,140
20070612,119,3,161
20070613,117,0,165
20070614,131,1,178
20070615,128,1,189
20070616,139,1,211
20070617,82,2,113
20070618,112,3,141
20070619,122,0,157
20070620,111,2,157
20070621,151,2,215
20070622,142,2,216
20070623,115,1,178
20070624,120,4,185
20070625,136,2,203
20070626,112,1,146
20070627,115,3,156
20070628,116,4,158
20070629,120,0,179
20070630,103,0,141
20070701,159,0,263
20070702,125,3,166
20070703,124,3,159
20070704,101,0,151
20070705,90,1,147
20070706,100,1,149
20070707,135,3,210
20070708,91,3,178
20070709,103,2,141
20070710,141,1,190
20070711,142,2,201
20070712,104,0,141
20070713,124,1,168
20070714,121,3,149
20070715,83,2,131
20070716,143,2,204
20070717,134,1,195
20070718,98,2,145
20070719,104,2,158
20070720,124,2,172
20070721,94,4,132
20070722,91,0,120
20070723,96,3,130
20070724,105,0,172
20070725,114,0,171
20070726,120,1,158
20070727,99,0,139
20070728,81,1,119
20070729,69,0,123
20070730,116,3,167
20070731,97,4,129
20070801,93,2,125
20070802,90,1,135
20070803,91,3,141
20070804,97,4,155
20070805,72,0,121
20070806,103,1,136
20070807,98,0,141
20070808,110,3,156
20070809,81,1,133
20070810,121,0,170
20070811,90,0,141
20070812,99,2,152
20070813,111,3,165
20070814,114,0,161
20070815,87,1,131
20070816,109,1,176
20070817,127,4,197
20070818,131,5,195
20070819,86,1,132
20070820,111,1,150
20070821,128,1,157
20070822,108,1,153
20070823,123,1,159
20070824,123,1,181
20070825,120,0,166
20070826,73,3,126
20070827,138,3,192
20070828,130,0,194
20070829,87,0,133
20070830,115,2,161
20070831,105,1,136
20070901,142,0,251
20070902,108,4,174
20070903,124,1,183
20070904,101,0,136
20070905,132,0,188
20070906,139,0,214
20070907,126,2,166
20070908,141,1,184
20070909,85,1,137
20070910,100,3,149
20070911,130,2,188
20070912,110,1,161
20070913,145,2,192
20070914,159,2,216
20070915,171,1,254
20070916,108,1,163
20070917,132,4,166
20070918,102,0,141
20070919,145,2,202
20070920,177,2,264
20070921,156,1,218
20070922,130,2,194
20070923,96,0,187
20070924,65,1,104
20070925,53,1,98
20070926,65,0,95
20070927,110,1,158
20070928,100,1,135
20070929,125,1,170
20070930,77,0,120
20071001,98,0,133
20071002,124,2,164
20071003,107,1,170
20071004,105,4,127
20071005,125,2,175
20071006,125,2,205
20071007,78,3,109
20071008,103,0,129
20071009,120,1,182
20071010,134,0,208
20071011,120,0,155
20071012,143,2,193
20071013,132,0,189
20071014,115,0,196
20071015,95,1,130
20071016,118,0,168
20071017,124,0,169
20071018,109,4,147
20071019,141,0,205
20071020,139,1,198
20071021,84,1,141
20071022,114,5,148
20071023,104,1,138
20071024,101,0,136
20071025,106,1,157
20071026,122,0,162
20071027,154,1,227
20071028,101,2,143
20071029,98,2,129
20071030,112,2,153
20071031,101,0,136
20071101,128,1,189
20071102,106,1,149
20071103,122,2,152
20071104,94,0,151
20071105,114,1,166
20071106,113,0,161
20071107,109,1,163
20071108,91,1,113
20071109,141,2,186
20071110,133,2,188
20071111,80,2,114
20071112,114,0,156
20071113,104,0,154
20071114,103,1,147
20071115,118,3,163
20071116,105,0,144
20071117,120,0,178
20071118,78,0,132
20071119,129,3,177
20071120,121,0,175
20071121,151,0,222
20071122,115,0,162
20071123,130,3,176
20071124,109,0,176
20071125,89,0,138
20071126,81,1,118
20071127,104,1,149
20071128,112,4,133
20071129,118,0,184
20071130,101,3,158
20071201,122,3,164
20071202,61,1,98
20071203,100,0,143
20071204,94,0,146
20071205,110,1,152
20071206,118,3,151
20071207,140,4,215
20071208,117,1,175
20071209,73,0,116
20071210,103,3,127
20071211,109,2,163
20071212,90,3,118
20071213,119,0,157
20071214,111,2,154
20071215,148,0,239
20071216,101,2,159
20071217,92,3,125
20071218,105,4,138
20071219,99,0,141
20071220,87,1,117
20071221,98,1,161
20071222,124,2,187
20071223,60,0,95
20071224,99,0,140
20071225,71,4,108
20071226,94,0,139
20071227,123,1,168
20071228,126,0,209
20071229,116,1,179
20071230,126,1,237
20071231,164,0,253
20080101,90,0,163
20080102,107,2,159
20080103,106,1,143
20080104,97,0,137
20080105,113,2,183
20080106,76,2,123
20080107,98,0,132
20080108,83,0,137
20080109,68,1,92
20080110,83,4,108
20080111,63,0,98
20080112,87,1,123
20080113,58,1,99
20080114,67,1,86
20080115,62,1,82
20080116,88,1,123
20080117,75,1,102
20080118,78,0,111
20080119,90,3,130
20080120,64,1,97
20080121,92,0,123
20080122,84,4,134
20080123,82,0,109
20080124,74,1,113
20080125,72,2,104
20080126,101,1,170
20080127,84,0,137
20080128,78,0,105
20080129,97,1,129
20080130,99,4,136
20080131,91,3,131
20080201,101,2,166
20080202,78,1,125
20080203,59,0,93
20080204,101,1,134
20080205,93,1,120
20080206,58,3,82
20080207,48,0,104
20080208,50,4,89
20080209,59,1,103
20080210,76,1,121
20080211,61,1,83
20080212,70,0,103
20080213,108,1,148
20080214,111,1,162
20080215,84,1,116
20080216,112,1,193
20080217,86,0,141
20080218,79,1,109
20080219,113,0,182
20080220,103,2,161
20080221,103,2,164
20080222,118,0,170
20080223,92,0,141
20080224,80,3,155
20080225,103,0,157
20080226,118,1,187
20080227,91,2,122
20080228,91,1,125
20080229,116,1,167
20080301,111,4,163
20080302,81,1,114
20080303,84,0,116
20080304,100,1,137
20080305,95,2,124
20080306,93,4,127
20080307,100,1,134
20080308,116,1,175
20080309,92,0,148
20080310,90,0,122
20080311,115,2,155
20080312,91,1,124
20080313,105,3,186
20080314,121,1,170
20080315,108,1,161
20080316,106,3,189
20080317,91,1,131
20080318,102,0,140
20080319,95,1,149
20080320,108,1,143
20080321,118,1,156
20080322,114,1,168
20080323,137,3,232
20080324,100,3,134
20080325,92,1,139
20080326,103,2,150
20080327,93,0,129
20080328,101,2,142
20080329,137,1,197
20080330,93,0,152
20080331,97,2,129
20080401,122,0,175
20080402,93,0,143
20080403,116,3,148
20080404,132,2,193
20080405,119,0,172
20080406,86,1,160
20080407,109,2,153
20080408,138,4,190
20080409,118,2,185
20080410,111,4,156
20080411,104,2,142
20080412,128,2,190
20080413,97,0,163
20080414,104,2,126
20080415,122,3,180
20080416,116,1,163
20080417,107,2,145
20080418,127,1,177
20080419,119,1,175
20080420,81,1,138
20080421,96,1,123
20080422,126,2,183
20080423,114,0,165
20080424,102,1,164
20080425,135,1,202
20080426,140,1,213
20080427,98,2,135
20080428,114,2,149
20080429,111,1,156
20080430,114,0,188
20080501,111,2,165
20080502,153,0,218
20080503,146,1,223
20080504,95,2,140
20080505,103,0,174
20080506,116,1,157
20080507,131,2,204
20080508,125,2,150
20080509,118,1,140
20080510,117,0,163
20080511,103,3,165
20080512,88,2,137
20080513,112,0,154
20080514,129,2,197
20080515,128,0,155
20080516,120,1,164
20080517,144,0,197
20080518,113,0,187
20080519,122,2,164
20080520,125,1,174
20080521,106,2,124
20080522,121,2,151
20080523,136,0,175
20080524,145,2,192
20080525,108,1,163
20080526,118,1,156
20080527,123,0,174
20080528,162,3,264
20080529,131,1,180
20080530,128,1,185
20080531,161,1,221
20080601,120,0,171
20080602,144,0,204
20080603,139,0,185
20080604,117,1,154
20080605,133,3,187
20080606,118,4,180
20080607,103,1,145
20080608,83,3,116
20080609,109,0,160
20080610,151,1,203
20080611,138,2,196
20080612,151,1,208
20080613,142,0,179
20080614,133,2,187
20080615,124,0,177
20080616,114,0,166
20080617,108,3,141
20080618,172,1,270
20080619,111,1,152
20080620,130,0,170
20080621,137,1,190
20080622,134,0,215
20080623,116,3,150
20080624,140,0,182
20080625,152,2,212
20080626,132,1,185
20080627,149,1,193
20080628,144,1,210
20080629,142,1,218
20080630,122,0,172
20080701,125,1,189
20080702,132,0,179
20080703,144,0,188
20080704,127,1,158
20080705,113,1,164
20080706,87,1,124
20080707,115,4,146
20080708,150,2,206
20080709,144,2,191
20080710,114,1,143
20080711,153,1,238
20080712,158,2,237
20080713,108,1,166
20080714,133,2,200
20080715,137,2,191
20080716,136,1,182
20080717,133,1,168
20080718,127,1,165
20080719,132,0,194
20080720,131,2,205
20080721,122,3,149
20080722,119,0,174
20080723,122,3,170
20080724,129,2,191
20080725,137,0,173
20080726,158,0,245
20080727,91,0,139
20080728,100,0,136
20080729,124,3,191
20080730,127,1,198
20080731,129,2,184
20080801,119,2,154
20080802,148,1,214
20080803,104,2,174
20080804,121,3,174
20080805,127,1,170
20080806,151,1,200
20080807,111,0,152
20080808,113,2,156
20080809,122,1,179
20080810,113,1,177
20080811,110,3,141
20080812,115,2,159
20080813,124,2,178
20080814,120,2,160
20080815,112,0,181
20080816,114,1,184
20080817,90,1,134
20080818,129,1,171
20080819,104,1,152
20080820,109,0,134
20080821,130,2,183
20080822,127,1,183
20080823,131,1,188
20080824,88,0,143
20080825,121,1,171
20080826,136,2,185
20080827,97,1,133
20080828,127,3,159
20080829,131,1,179
20080830,138,4,188
20080831,98,2,153
20080901,155,3,217
20080902,125,1,153
20080903,124,2,171
20080904,111,3,146
20080905,124,2,228
20080906,138,2,203
20080907,108,1,163
20080908,114,1,136
20080909,141,1,203
20080910,132,0,158
20080911,134,1,195
20080912,130,1,186
20080913,86,3,120
20080914,77,1,127
20080915,58,0,90
20080916,86,1,116
20080917,138,1,194
20080918,128,1,174
20080919,114,1,172
20080920,120,3,157
20080921,108,1,173
20080922,126,2,174
20080923,118,1,149
20080924,104,3,159
20080925,116,1,155
20080926,142,2,203
20080927,139,0,234
20080928,90,4,131
20080929,117,1,166
20080930,129,5,193
20081001,121,2,172
20081002,110,1,156
20081003,100,0,144
20081004,120,1,165
20081005,75,0,138
20081006,120,0,153
20081007,116,0,156
20081008,100,1,136
20081009,113,1,152
20081010,138,1,193
20081011,128,1,205
20081012,111,2,161
20081013,112,0,161
20081014,101,0,165
20081015,113,3,140
20081016,117,2,155
20081017,118,2,160
20081018,142,2,247
20081019,84,2,112
20081020,129,1,208
20081021,113,0,159
20081022,152,1,218
20081023,142,3,206
20081024,146,0,214
20081025,153,2,220
20081026,120,5,195
20081027,104,0,136
20081028,124,0,155
20081029,110,2,179
20081030,118,0,181
20081031,136,0,186
20081101,140,2,204
20081102,96,0,146
20081103,123,2,150
20081104,131,3,170
20081105,112,2,145
20081106,122,1,172
20081107,139,6,178
20081108,147,2,221
20081109,89,2,151
20081110,130,2,178
20081111,112,1,152
20081112,123,0,179
20081113,119,1,169
20081114,114,4,159
20081115,147,2,215
20081116,95,0,159
20081117,124,0,168
20081118,136,2,184
20081119,123,0,169
20081120,127,0,169
20081121,153,1,214
20081122,137,1,192
20081123,116,1,189
20081124,92,0,142
20081125,112,1,156
20081126,125,2,175
20081127,122,2,169
20081128,151,2,209
20081129,115,0,166
20081130,114,2,184
20081201,116,1,144
20081202,116,0,148
20081203,110,1,153
20081204,117,0,176
20081205,125,3,170
20081206,145,2,230
20081207,125,0,220
20081208,100,1,135
20081209,121,2,149
20081210,100,0,134
20081211,131,3,181
20081212,115,3,149
20081213,122,3,180
20081214,82,0,118
20081215,83,0,109
20081216,89,2,121
20081217,118,2,162
20081218,123,1,184
20081219,116,0,169
20081220,159,2,269
20081221,77,0,143
20081222,121,4,158
20081223,189,3,305
20081224,182,0,260
20081225,99,1,157
20081226,103,2,138
20081227,132,3,193
20081228,108,0,180
20081229,96,0,144
20081230,105,2,159
20081231,133,1,177
20090101,70,1,119
20090102,92,2,121
20090103,109,2,173
20090104,63,0,104
20090105,108,3,154
20090106,84,1,130
20090107,110,3,147
20090108,88,3,136
20090109,112,3,135
20090110,107,2,166
20090111,66,1,132
20090112,114,1,154
20090113,125,1,183
20090114,109,1,200
20090115,110,4,205
20090116,115,0,166
20090117,120,2,197
20090118,124,5,191
20090119,102,2,146
20090120,94,0,128
20090121,116,1,177
20090122,115,3,178
20090123,99,0,142
20090124,95,2,160
20090125,57,1,98
20090126,66,0,122
20090127,67,2,116
20090128,89,0,144
20090129,100,0,148
20090130,156,2,256
20090131,129,4,211
20090201,80,0,140
20090202,122,4,161
20090203,141,2,208
20090204,135,3,176
20090205,99,2,149
20090206,115,2,158
20090207,133,0,206
20090208,114,0,165
20090209,94,2,133
20090210,117,3,172
20090211,113,1,162
20090212,120,1,199
20090213,134,3,210
20090214,109,2,159
20090215,86,2,139
20090216,92,2,118
20090217,93,1,129
20090218,86,2,136
20090219,79,0,123
20090220,127,3,199
20090221,114,4,182
20090222,89,2,140
20090223,112,0,145
20090224,96,0,174
20090225,135,3,180
20090226,74,0,106
20090227,119,1,155
20090228,145,2,207
20090301,98,0,143
20090302,103,3,138
20090303,126,0,181
20090304,87,0,115
20090305,120,1,163
20090306,116,1,177
20090307,130,1,204
20090308,89,1,142
20090309,122,2,176
20090310,109,0,166
20090311,98,1,148
20090312,108,4,166
20090313,185,1,256
20090314,124,1,187
20090315,91,2,132
20090316,100,1,138
20090317,107,3,143
20090318,109,1,131
20090319,115,1,170
20090320,111,3,140
20090321,154,1,204
20090322,126,0,207
20090323,116,1,164
20090324,110,2,154
20090325,137,1,200
20090326,114,2,144
20090327,131,3,170
20090328,128,0,196
20090329,99,2,149
20090330,109,2,164
20090331,106,0,164
20090401,121,1,190
20090402,129,1,180
20090403,109,0,175
20090404,128,1,181
20090405,78,0,114
20090406,131,0,173
20090407,123,2,155
20090408,138,1,193
20090409,98,0,139
20090410,127,0,163
20090411,130,1,180
20090412,103,2,182
20090413,98,1,130
20090414,111,1,155
20090415,128,0,198
20090416,132,2,176
20090417,144,1,214
20090418,129,2,193
20090419,93,1,151
20090420,146,2,193
20090421,137,1,205
20090422,105,0,134
20090423,105,7,143
20090424,138,1,205
20090425,130,0,197
20090426,93,1,121
20090427,96,0,136
20090428,127,0,156
20090429,104,3,127
20090430,145,2,188
20090501,110,3,140
20090502,88,2,123
20090503,97,2,143
20090504,144,1,182
20090505,106,2,161
20090506,114,1,159
20090507,138,2,189
20090508,117,1,175
20090509,125,1,184
20090510,110,1,177
20090511,124,0,181
20090512,129,1,188
20090513,142,3,190
20090514,136,1,179
20090515,144,1,200
20090516,143,2,216
20090517,124,3,187
20090518,122,1,169
20090519,159,3,214
20090520,135,0,198
20090521,168,1,265
20090522,120,0,178
20090523,108,1,151
20090524,85,2,133
20090525,114,0,169
20090526,135,2,175
20090527,124,2,169
20090528,119,1,159
20090529,134,2,172
20090530,127,2,192
20090531,73,0,106
20090601,130,0,169
20090602,130,1,175
20090603,120,0,170
20090604,150,1,203
20090605,144,1,202
20090606,131,1,214
20090607,82,3,130
20090608,112,4,152
20090609,141,2,202
20090610,135,0,177
20090611,115,0,150
20090612,163,1,216
20090613,144,2,224
20090614,88,1,155
20090615,106,2,137
20090616,108,0,144
20090617,106,1,137
20090618,119,1,152
20090619,142,1,191
20090620,139,0,224
20090621,112,0,175
20090622,115,1,148
20090623,124,0,171
20090624,105,3,134
20090625,121,2,173
20090626,149,2,205
20090627,135,2,184
20090628,110,2,162
20090629,140,2,179
20090630,116,2,159
20090701,150,4,202
20090702,118,0,171
20090703,140,2,219
20090704,118,2,178
20090705,101,1,165
20090706,121,1,158
20090707,120,0,153
20090708,137,0,184
20090709,140,1,204
20090710,183,2,246
20090711,135,2,212
20090712,143,2,229
20090713,124,1,175
20090714,143,1,189
20090715,129,2,162
20090716,129,0,183
20090717,147,1,204
20090718,133,0,223
20090719,105,0,174
20090720,116,1,165
20090721,116,3,162
20090722,144,0,196
20090723,147,0,214
20090724,120,0,157
20090725,178,2,279
20090726,102,2,151
20090727,125,0,178
20090728,129,0,162
20090729,126,1,172
20090730,116,2,151
20090731,102,0,158
20090801,114,0,173
20090802,93,1,177
20090803,100,3,134
20090804,115,3,169
20090805,131,1,176
20090806,115,0,155
20090807,115,1,170
20090808,102,1,129
20090809,91,2,159
20090810,113,4,154
20090811,138,1,195
20090812,144,0,201
20090813,136,1,208
20090814,125,1,167
20090815,120,2,181
20090816,104,0,148
20090817,118,2,153
20090818,125,2,159
20090819,103,1,130
20090820,109,1,148
20090821,128,3,160
20090822,118,2,173
20090823,97,0,148
20090824,107,0,137
20090825,119,0,163
20090826,125,0,166
20090827,141,1,195
20090828,152,2,208
20090829,131,0,228
20090830,115,0,186
20090831,125,2,168
