region,ym,d,minTemp,maxTemp,weather
제주,201006,19,20.0,23.0,흐림/소나기/안개
제주,201006,20,20.0,23.0,흐림/안개/이슬비
제주,201006,21,19.0,23.0,흐림/안개
제주,201006,22,18.0,25.0,구름많음/안개
제주,201006,23,19.0,25.0,구름많음
제주,201006,24,19.0,26.0,구름많음/안개
제주,201006,25,20.0,23.0,흐림/비
제주,201006,26,20.0,28.0,흐림/비
제주,201006,27,21.0,24.0,흐림/비
제주,201006,28,21.0,27.0,흐림/비
제주,201006,29,22.0,26.0,흐림/안개/비
제주,201006,30,22.0,27.0,구름많음/안개
제주,201007,1,21.0,28.0,구름많음/안개
제주,201007,2,23.0,27.0,흐림/안개
제주,201007,3,23.0,31.0,흐림/안개/비
제주,201007,4,23.0,27.0,흐림/안개
제주,201007,5,23.0,28.0,흐림/안개
제주,201007,6,23.0,29.0,구름많음
제주,201007,7,24.0,29.0,구름조금/안개
제주,201007,8,23.0,25.0,구름많음
제주,201007,9,22.0,26.0,구름조금/안개
제주,201007,10,21.0,29.0,흐림/비
제주,201007,11,23.0,29.0,흐림/비
제주,201007,12,23.0,26.0,흐림/비
제주,201007,13,21.0,25.0,흐림/안개/비
제주,201007,14,21.0,25.0,흐림/비
제주,201007,15,21.0,27.0,구름많음/비
제주,201007,16,23.0,28.0,흐림/비
제주,201007,17,24.0,30.0,구름많음/비
제주,201007,18,,,
제주,201007,19,24.0,32.0,구름조금
제주,201007,20,27.0,32.0,구름많음/소나기
제주,201007,21,26.0,32.0,구름조금
제주,201007,22,26.0,30.0,구름조금
제주,201007,23,26.0,30.0,구름많음
제주,201007,24,24.0,31.0,흐림/소나기
제주,201007,25,24.0,28.0,흐림/비
제주,201007,26,25.0,31.0,흐림
제주,201007,27,24.0,29.0,흐림/비
제주,201007,28,24.0,31.0,구름많음/비
제주,201007,29,25.0,30.0,구름많음/비
제주,201007,30,24.0,30.0,구름많음/안개
제주,201007,31,26.0,31.0,구름많음/안개
제주,201008,1,26.0,31.0,구름조금/안개
제주,201008,2,27.0,33.0,구름조금/안개
제주,201008,3,27.0,31.0,구름많음/소나기/안개
제주,201008,4,27.0,34.0,구름조금/안개
제주,201008,5,27.0,34.0,구름많음/소나기
제주,201008,6,28.0,33.0,구름많음/비
제주,201008,7,27.0,34.0,구름많음
제주,201008,8,26.0,33.0,구름조금
제주,201008,9,27.0,33.0,구름많음/소나기
제주,201008,10,26.0,29.0,흐림/비
제주,201008,11,25.0,30.0,구름많음/비
제주,201008,12,25.0,30.0,구름조금
제주,201008,13,27.0,31.0,흐림/안개/천둥번개
제주,201008,14,27.0,31.0,구름많음/안개
제주,201008,15,28.0,36.0,구름많음/소나기
제주,201008,16,28.0,34.0,구름조금
제주,201008,17,27.0,33.0,구름조금
제주,201008,18,27.0,33.0,구름조금
제주,201008,19,26.0,32.0,구름조금
제주,201008,20,26.0,34.0,구름조금
제주,201008,21,26.0,35.0,맑음
제주,201008,22,27.0,34.0,구름조금
제주,201008,23,26.0,33.0,구름조금
제주,201008,24,26.0,33.0,구름많음
제주,201008,25,26.0,31.0,구름많음/소나기/천둥번개
제주,201008,26,26.0,32.0,구름많음/비
제주,201008,27,25.0,28.0,흐림/비
제주,201008,28,25.0,31.0,흐림/소나기
제주,201008,29,25.0,30.0,흐림/비
제주,201008,30,25.0,29.0,구름많음/비
제주,201008,31,25.0,32.0,구름많음/소나기
제주,201009,1,25.0,28.0,흐림/천둥번개/비
제주,201009,2,25.0,29.0,흐림/소나기
제주,201009,3,25.0,31.0,구름조금
제주,201009,4,24.0,32.0,구름조금/소나기/천둥번개
제주,201009,5,24.0,29.0,흐림/소나기
제주,201009,6,24.0,26.0,흐림/비
제주,201009,7,24.0,28.0,흐림/비
제주,201009,8,24.0,28.0,구름많음
제주,201009,9,24.0,30.0,구름많음
제주,201009,10,24.0,29.0,구름조금
제주,201009,11,26.0,33.0,구름많음/소나기
제주,201009,12,24.0,28.0,흐림/비
제주,201009,13,22.0,28.0,구름조금/안개
제주,201009,14,21.0,27.0,구름많음/안개/이슬비
제주,201009,15,22.0,26.0,흐림
제주,201009,16,20.0,26.0,맑음
제주,201009,17,20.0,27.0,맑음
제주,201009,18,20.0,28.0,구름조금
제주,201009,19,23.0,29.0,구름조금
제주,201009,20,24.0,31.0,구름조금
제주,201009,21,25.0,34.0,구름조금
제주,201009,22,20.0,29.0,흐림/비
제주,201009,23,19.0,23.0,구름많음
제주,201009,24,19.0,24.0,구름조금/비
제주,201009,25,19.0,24.0,구름많음
제주,201009,26,20.0,22.0,흐림/비
제주,201009,27,19.0,22.0,흐림/비
제주,201009,28,16.0,24.0,구름많음
제주,201009,29,15.0,21.0,흐림/비
제주,201009,30,17.0,22.0,구름많음/비
제주,201010,1,15.0,25.0,구름조금
제주,201010,2,19.0,26.0,구름많음/비
제주,201010,3,19.0,23.0,흐림/안개/비
제주,201010,4,18.0,21.0,구름많음/비
제주,201010,5,17.0,21.0,구름많음/비
제주,201010,6,14.0,21.0,구름조금/비
제주,201010,7,18.0,25.0,흐림/비
제주,201010,8,18.0,21.0,흐림/비
제주,201010,9,17.0,22.0,구름많음
제주,201010,10,15.0,23.0,구름조금
제주,201010,11,16.0,23.0,구름많음
제주,201010,12,18.0,21.0,흐림/비
제주,201010,13,17.0,20.0,구름많음
제주,201010,14,16.0,20.0,흐림
제주,201010,15,14.0,20.0,구름조금
제주,201010,16,12.0,21.0,맑음/안개
제주,201010,17,16.0,22.0,구름조금/안개
제주,201010,18,15.0,21.0,구름조금/안개
제주,201010,19,18.0,21.0,구름많음/안개
제주,201010,20,17.0,22.0,구름많음/안개
제주,201010,21,16.0,20.0,흐림/안개
제주,201010,22,19.0,21.0,구름많음
제주,201010,23,18.0,21.0,흐림/비
제주,201010,24,18.0,20.0,흐림/비
제주,201010,25,12.0,18.0,흐림/안개/비
제주,201010,26,9.0,12.0,구름조금
제주,201010,27,7.0,14.0,구름많음
제주,201010,28,10.0,14.0,구름조금
제주,201010,29,8.0,17.0,구름조금
제주,201010,30,13.0,17.0,구름많음
제주,201010,31,10.0,17.0,맑음
제주,201011,1,13.0,16.0,구름조금
제주,201011,2,10.0,15.0,구름많음
제주,201011,3,9.0,14.0,구름조금
제주,201011,4,9.0,15.0,구름많음
제주,201011,5,10.0,18.0,구름조금/안개
제주,201011,6,9.0,18.0,맑음
제주,201011,7,10.0,18.0,맑음
제주,201011,8,10.0,17.0,구름많음/비
제주,201011,9,10.0,12.0,구름많음
제주,201011,10,10.0,16.0,구름조금/천둥번개/비
제주,201011,11,14.0,22.0,구름조금
제주,201011,12,10.0,16.0,맑음/황사
제주,201011,13,9.0,18.0,구름많음
제주,201011,14,11.0,16.0,구름많음/안개
제주,201011,15,5.0,11.0,구름많음
제주,201011,16,4.0,9.0,구름조금
제주,201011,17,6.0,13.0,구름조금
제주,201011,18,6.0,15.0,맑음
제주,201011,19,6.0,16.0,구름조금
제주,201011,20,9.0,17.0,구름조금
제주,201011,21,10.0,19.0,구름조금
제주,201011,22,9.0,15.0,구름많음
제주,201011,23,6.0,14.0,구름조금
제주,201011,24,9.0,17.0,구름많음
제주,201011,25,8.0,13.0,구름많음
제주,201011,26,5.0,10.0,구름조금
제주,201011,27,4.0,17.0,구름조금/안개
제주,201011,28,5.0,9.0,구름조금
제주,201011,29,5.0,16.0,맑음
제주,201011,30,10.0,17.0,구름많음/안개
제주,201012,1,10.0,18.0,맑음
제주,201012,2,11.0,15.0,구름많음/비
제주,201012,3,7.0,14.0,구름많음
제주,201012,4,4.0,12.0,맑음
제주,201012,5,7.0,17.0,맑음
제주,201012,6,6.0,13.0,구름많음/안개
제주,201012,7,5.0,7.0,구름많음
제주,201012,8,4.0,10.0,구름많음/비
제주,201012,9,5.0,8.0,구름많음
제주,201012,10,3.0,15.0,구름조금
제주,201012,11,2.0,13.0,구름많음
제주,201012,12,1.0,10.0,구름많음/비
제주,201012,13,9.0,12.0,흐림/비
제주,201012,14,3.0,9.0,흐림
제주,201012,15,1.0,3.0,흐림/우박/비
제주,201012,16,1.0,4.0,흐림/진눈개비
제주,201012,17,4.0,8.0,구름많음/비
제주,201012,18,4.0,12.0,맑음
제주,201012,19,5.0,17.0,구름조금
제주,201012,20,6.0,12.0,구름조금/안개
제주,201012,21,6.0,14.0,구름많음/안개
제주,201012,22,6.0,11.0,구름조금
제주,201012,23,4.0,11.0,구름조금/안개
제주,201012,24,0.0,4.0,흐림/눈
제주,201012,25,0.0,4.0,흐림/진눈개비
제주,201012,26,1.0,5.0,흐림/비
제주,201012,27,5.0,9.0,구름많음
제주,201012,28,5.0,11.0,구름많음/비
제주,201012,29,4.0,8.0,구름많음
제주,201012,30,0.0,9.0,흐림/눈
제주,201012,31,-1.0,3.0,흐림/눈
제주,201101,1,1.0,3.0,구름많음/눈
제주,201101,2,3.0,4.0,구름많음
제주,201101,3,3.0,4.0,흐림/소나기/진눈개비
제주,201101,4,2.0,5.0,흐림/비
제주,201101,5,4.0,6.0,흐림
제주,201101,6,2.0,5.0,흐림/비
제주,201101,7,2.0,3.0,구름많음
제주,201101,8,2.0,6.0,구름많음
제주,201101,9,0.0,7.0,흐림
제주,201101,10,0.0,1.0,구름많음
제주,201101,11,0.0,5.0,흐림/눈
제주,201101,12,1.0,5.0,구름많음
제주,201101,13,0.0,5.0,구름많음
제주,201101,14,0.0,7.0,구름많음
제주,201101,15,-3.0,4.0,흐림/눈
제주,201101,16,-2.0,0.0,흐림/눈
제주,201101,17,0.0,3.0,구름많음
제주,201101,18,2.0,4.0,흐림/진눈개비
제주,201101,19,2.0,5.0,구름많음
제주,201101,20,1.0,3.0,흐림
제주,201101,21,1.0,3.0,흐림
제주,201101,22,0.0,6.0,구름조금
제주,201101,23,0.0,8.0,구름많음/안개/비
제주,201101,24,1.0,4.0,흐림/눈
제주,201101,25,1.0,3.0,구름많음
제주,201101,26,1.0,4.0,구름많음
제주,201101,27,0.0,3.0,구름많음
제주,201101,28,1.0,4.0,구름많음
제주,201101,29,0.0,3.0,흐림
제주,201101,30,-2.0,1.0,흐림/눈
제주,201101,31,-1.0,3.0,구름많음/눈
제주,201102,1,1.0,9.0,구름조금
제주,201102,2,3.0,9.0,구름조금
제주,201102,3,2.0,11.0,맑음
제주,201102,4,5.0,13.0,구름조금/안개
제주,201102,5,4.0,10.0,맑음/안개
제주,201102,6,4.0,15.0,구름조금/안개
제주,201102,7,3.0,11.0,구름조금/안개
제주,201102,8,6.0,11.0,흐림/안개/비
제주,201102,9,4.0,8.0,구름조금
제주,201102,10,2.0,4.0,흐림/진눈개비
제주,201102,11,2.0,4.0,구름많음
제주,201102,12,-1.0,2.0,구름많음/눈
제주,201102,13,0.0,2.0,흐림
제주,201102,14,1.0,3.0,구름많음/눈
제주,201102,15,1.0,4.0,구름많음
제주,201102,16,1.0,11.0,흐림/비
제주,201102,17,4.0,9.0,흐림/비
제주,201102,18,3.0,9.0,구름조금/안개
제주,201102,19,4.0,11.0,구름많음
제주,201102,20,3.0,13.0,구름조금
제주,201102,21,7.0,11.0,구름많음
제주,201102,22,7.0,12.0,구름많음
제주,201102,23,8.0,14.0,구름조금/안개
제주,201102,24,9.0,14.0,구름조금
제주,201102,25,6.0,13.0,맑음/안개
제주,201102,26,7.0,16.0,구름조금
제주,201102,27,13.0,22.0,흐림/비
제주,201102,28,8.0,13.0,흐림/안개/이슬비
제주,201103,1,4.0,8.0,흐림/비
제주,201103,2,3.0,7.0,구름많음
제주,201103,3,2.0,6.0,구름많음
제주,201103,4,2.0,6.0,구름조금
제주,201103,5,1.0,10.0,구름조금
제주,201103,6,7.0,9.0,흐림/비
제주,201103,7,5.0,8.0,구름조금
제주,201103,8,5.0,10.0,맑음
제주,201103,9,5.0,8.0,맑음
제주,201103,10,5.0,9.0,맑음
제주,201103,11,5.0,14.0,맑음
제주,201103,12,6.0,16.0,구름조금
제주,201103,13,8.0,16.0,맑음
제주,201103,14,8.0,14.0,구름많음/비
제주,201103,15,4.0,8.0,구름많음
제주,201103,16,3.0,9.0,구름많음
제주,201103,17,4.0,9.0,맑음
제주,201103,18,3.0,13.0,구름많음
제주,201103,19,8.0,16.0,구름많음
제주,201103,20,9.0,19.0,흐림/비
제주,201103,21,8.0,10.0,흐림/비
제주,201103,22,5.0,8.0,구름많음
제주,201103,23,4.0,8.0,구름조금
제주,201103,24,5.0,12.0,구름많음/비
제주,201103,25,6.0,8.0,구름조금
제주,201103,26,4.0,9.0,맑음
제주,201103,27,3.0,12.0,맑음
제주,201103,28,8.0,13.0,맑음/안개
제주,201103,29,7.0,10.0,구름많음
제주,201103,30,5.0,14.0,맑음
제주,201103,31,7.0,15.0,맑음
제주,201104,1,7.0,17.0,맑음
제주,201104,2,11.0,15.0,흐림
제주,201104,3,9.0,12.0,흐림/비
제주,201104,4,8.0,13.0,맑음
제주,201104,5,7.0,13.0,맑음
제주,201104,6,7.0,17.0,구름많음/비
제주,201104,7,11.0,20.0,흐림/비
제주,201104,8,9.0,13.0,구름조금/안개/비
제주,201104,9,6.0,16.0,맑음
제주,201104,10,7.0,18.0,맑음
제주,201104,11,9.0,15.0,구름조금/비
제주,201104,12,6.0,16.0,맑음
제주,201104,13,9.0,16.0,맑음
제주,201104,14,7.0,19.0,맑음
제주,201104,15,14.0,20.0,구름조금/안개
제주,201104,16,11.0,16.0,구름많음
제주,201104,17,10.0,15.0,구름많음
제주,201104,18,8.0,13.0,구름많음/비
제주,201104,19,8.0,13.0,구름조금/안개
제주,201104,20,8.0,17.0,맑음
제주,201104,21,9.0,19.0,구름많음
제주,201104,22,10.0,18.0,흐림/안개/비
제주,201104,23,9.0,15.0,맑음/안개
제주,201104,24,9.0,15.0,구름많음/안개/비
제주,201104,25,11.0,21.0,맑음
제주,201104,26,15.0,26.0,구름많음
제주,201104,27,10.0,20.0,구름많음/안개
제주,201104,28,10.0,15.0,맑음
제주,201104,29,9.0,21.0,구름조금
제주,201104,30,18.0,27.0,흐림/비
제주,201105,1,12.0,19.0,구름조금/황사
제주,201105,2,12.0,20.0,구름많음/황사
제주,201105,3,14.0,18.0,흐림/황사/비
제주,201105,4,11.0,18.0,구름조금
제주,201105,5,13.0,23.0,맑음
제주,201105,6,15.0,25.0,구름많음/안개
제주,201105,7,16.0,20.0,구름많음/안개
제주,201105,8,14.0,18.0,구름많음/안개
제주,201105,9,15.0,30.0,구름많음/비
제주,201105,10,24.0,28.0,구름많음/비
제주,201105,11,16.0,27.0,흐림/안개/비
제주,201105,12,15.0,20.0,구름많음/비
제주,201105,13,15.0,21.0,구름조금
제주,201105,14,16.0,23.0,구름조금
제주,201105,15,13.0,27.0,구름조금
제주,201105,16,16.0,22.0,구름많음
제주,201105,17,15.0,20.0,구름조금/안개
제주,201105,18,13.0,23.0,맑음
제주,201105,19,17.0,24.0,구름조금
제주,201105,20,18.0,24.0,구름많음
제주,201105,21,17.0,23.0,구름많음/안개
제주,201105,22,15.0,18.0,흐림/안개/이슬비
제주,201105,23,13.0,16.0,흐림/비
제주,201105,24,14.0,20.0,구름많음/이슬비
제주,201105,25,16.0,21.0,흐림/비
제주,201105,26,15.0,19.0,흐림/이슬비
제주,201105,27,15.0,18.0,흐림/안개/비
제주,201105,28,16.0,19.0,흐림/안개
제주,201105,29,15.0,23.0,맑음
제주,201105,30,16.0,23.0,구름많음
제주,201105,31,18.0,22.0,흐림/비
제주,201106,1,16.0,23.0,구름조금/안개
제주,201106,2,17.0,20.0,구름많음/안개
제주,201106,3,16.0,21.0,구름많음/안개
제주,201106,4,17.0,24.0,구름많음
제주,201106,5,17.0,24.0,구름많음
제주,201106,6,16.0,20.0,흐림/안개/비
제주,201106,7,19.0,23.0,구름많음/안개
제주,201106,8,17.0,25.0,맑음
제주,201106,9,18.0,24.0,흐림/안개
제주,201106,10,19.0,23.0,흐림/안개/비
제주,201106,11,18.0,22.0,흐림/비
제주,201106,12,19.0,22.0,흐림/안개
제주,201106,13,18.0,22.0,구름많음/안개
제주,201106,14,17.0,21.0,흐림/안개
제주,201106,15,18.0,22.0,흐림/안개/비
제주,201106,16,19.0,20.0,흐림/이슬비
제주,201106,17,19.0,23.0,흐림/비
제주,201106,18,18.0,23.0,흐림/안개/비
제주,201106,19,19.0,20.0,흐림/안개/비
제주,201106,20,18.0,24.0,구름많음/안개/천둥번개/비
제주,201106,21,18.0,23.0,흐림/안개/천둥번개/비
제주,201106,22,22.0,31.0,구름많음/비
제주,201106,23,27.0,32.0,구름많음
제주,201106,24,27.0,33.0,구름많음
제주,201106,25,22.0,28.0,흐림/비
제주,201106,26,24.0,26.0,구름많음/안개/비
제주,201106,27,22.0,31.0,구름조금/안개
제주,201106,28,21.0,27.0,흐림/안개/비
제주,201106,29,24.0,32.0,구름조금
제주,201106,30,23.0,27.0,흐림/비
제주,201107,1,25.0,31.0,구름많음/안개
제주,201107,2,23.0,29.0,흐림/안개/비
제주,201107,3,22.0,34.0,흐림
제주,201107,4,21.0,31.0,흐림/안개/비
제주,201107,5,21.0,27.0,구름많음
제주,201107,6,21.0,24.0,흐림/안개/비
제주,201107,7,22.0,32.0,구름많음/비
제주,201107,8,25.0,30.0,구름많음/비
제주,201107,9,24.0,30.0,흐림/비
제주,201107,10,25.0,30.0,흐림/비
제주,201107,11,25.0,30.0,구름많음
제주,201107,12,25.0,30.0,구름많음/비
제주,201107,13,26.0,30.0,구름많음
제주,201107,14,25.0,32.0,구름많음/비
제주,201107,15,26.0,32.0,구름조금
제주,201107,16,25.0,31.0,구름조금
제주,201107,17,25.0,32.0,구름조금
제주,201107,18,24.0,29.0,구름많음
제주,201107,19,25.0,32.0,구름조금
제주,201107,20,27.0,32.0,구름조금
제주,201107,21,25.0,31.0,구름조금
제주,201107,22,23.0,29.0,구름조금
제주,201107,23,23.0,29.0,맑음
제주,201107,24,24.0,30.0,구름조금/안개
제주,201107,25,25.0,32.0,구름조금
제주,201107,26,27.0,33.0,구름많음/소나기/천둥번개
제주,201107,27,28.0,34.0,구름많음/비
제주,201107,28,27.0,35.0,구름조금
제주,201107,29,26.0,32.0,구름조금/소나기
제주,201107,30,26.0,31.0,구름많음
제주,201107,31,26.0,32.0,구름많음
제주,201108,1,26.0,30.0,흐림/안개/비
제주,201108,2,26.0,29.0,흐림/안개
제주,201108,3,26.0,33.0,구름조금
제주,201108,4,26.0,35.0,구름조금
제주,201108,5,26.0,31.0,구름많음/비
제주,201108,6,26.0,32.0,구름많음/소나기
제주,201108,7,25.0,28.0,흐림/비
제주,201108,8,25.0,34.0,구름많음/비
제주,201108,9,25.0,31.0,구름많음
제주,201108,10,25.0,30.0,흐림
제주,201108,11,26.0,29.0,구름많음
제주,201108,12,25.0,31.0,구름많음/소나기
제주,201108,13,24.0,29.0,구름많음/비
제주,201108,14,25.0,28.0,구름많음/소나기
제주,201108,15,24.0,30.0,구름조금
제주,201108,16,25.0,30.0,구름조금
제주,201108,17,26.0,33.0,구름많음
제주,201108,18,23.0,27.0,구름많음
제주,201108,19,23.0,27.0,구름많음
제주,201108,20,23.0,26.0,흐림/비
제주,201108,21,21.0,26.0,흐림/이슬비
제주,201108,22,22.0,23.0,흐림/이슬비
제주,201108,23,21.0,22.0,흐림/이슬비
제주,201108,24,21.0,24.0,흐림/안개/이슬비
제주,201108,25,23.0,25.0,흐림/이슬비
제주,201108,26,23.0,27.0,흐림/비
제주,201108,27,24.0,29.0,구름많음/비
제주,201108,28,24.0,29.0,구름조금
제주,201108,29,23.0,27.0,구름조금
제주,201108,30,23.0,28.0,구름조금
제주,201108,31,22.0,28.0,구름조금
제주,201109,1,23.0,29.0,구름조금/안개
제주,201109,2,23.0,27.0,구름많음/안개
제주,201109,3,22.0,28.0,구름조금
제주,201109,4,21.0,28.0,구름조금
제주,201109,5,22.0,27.0,구름조금
제주,201109,6,19.0,26.0,구름조금
제주,201109,7,17.0,25.0,구름조금
제주,201109,8,19.0,27.0,구름조금
제주,201109,9,22.0,27.0,구름많음
제주,201109,10,22.0,24.0,흐림/천둥번개/비
제주,201109,11,23.0,29.0,흐림/천둥번개/비
제주,201109,12,23.0,26.0,흐림/비
제주,201109,13,22.0,28.0,구름조금
제주,201109,14,22.0,29.0,맑음
제주,201109,15,23.0,28.0,구름조금
제주,201109,16,23.0,30.0,구름조금
제주,201109,17,25.0,29.0,구름많음
제주,201109,18,22.0,25.0,흐림/이슬비
제주,201109,19,21.0,23.0,흐림/비
제주,201109,20,20.0,22.0,흐림
제주,201109,21,18.0,22.0,구름조금
제주,201109,22,18.0,24.0,구름조금
제주,201109,23,16.0,24.0,맑음
제주,201109,24,16.0,26.0,맑음
제주,201109,25,19.0,26.0,구름많음
제주,201109,26,20.0,24.0,구름많음
제주,201109,27,19.0,25.0,구름조금
제주,201109,28,21.0,26.0,구름많음/비
제주,201109,29,21.0,29.0,흐림/소나기
제주,201109,30,17.0,23.0,흐림/비
제주,201110,1,16.0,20.0,구름많음
제주,201110,2,16.0,19.0,흐림
제주,201110,3,15.0,19.0,구름많음
제주,201110,4,15.0,23.0,구름조금
제주,201110,5,17.0,23.0,구름많음
제주,201110,6,16.0,23.0,구름조금/안개
제주,201110,7,15.0,22.0,맑음
제주,201110,8,13.0,22.0,맑음
제주,201110,9,15.0,25.0,맑음
제주,201110,10,17.0,24.0,구름많음
제주,201110,11,16.0,23.0,구름조금
제주,201110,12,14.0,22.0,구름많음/안개
제주,201110,13,18.0,24.0,구름많음/비
제주,201110,14,18.0,21.0,흐림/비
제주,201110,15,16.0,23.0,구름많음/안개
제주,201110,16,16.0,22.0,구름조금
제주,201110,17,15.0,21.0,구름조금
제주,201110,18,13.0,18.0,맑음
제주,201110,19,14.0,20.0,구름조금
제주,201110,20,17.0,21.0,구름많음
제주,201110,21,18.0,20.0,흐림/비
제주,201110,22,17.0,21.0,구름많음
제주,201110,23,14.0,21.0,구름많음
제주,201110,24,15.0,19.0,흐림/비
제주,201110,25,11.0,16.0,구름조금
제주,201110,26,8.0,15.0,맑음
제주,201110,27,11.0,20.0,구름조금
제주,201110,28,14.0,21.0,구름조금
제주,201110,29,15.0,21.0,흐림/비
제주,201110,30,15.0,19.0,구름많음/안개
제주,201110,31,15.0,20.0,구름많음
제주,201111,1,17.0,22.0,구름많음
제주,201111,2,19.0,26.0,구름많음
제주,201111,3,20.0,23.0,구름많음/안개/비
제주,201111,4,20.0,26.0,구름많음/비
제주,201111,5,20.0,23.0,흐림/비
제주,201111,6,18.0,21.0,흐림/안개/비
제주,201111,7,17.0,18.0,흐림/비
제주,201111,8,16.0,19.0,흐림/비
제주,201111,9,16.0,19.0,흐림/비
제주,201111,10,16.0,17.0,흐림/비
제주,201111,11,15.0,18.0,흐림/비
제주,201111,12,14.0,18.0,구름많음
제주,201111,13,13.0,19.0,구름많음/안개
제주,201111,14,10.0,15.0,맑음
제주,201111,15,9.0,16.0,맑음
제주,201111,16,11.0,20.0,맑음
제주,201111,17,15.0,19.0,흐림/비
제주,201111,18,18.0,24.0,흐림/비
제주,201111,19,12.0,21.0,흐림/비
제주,201111,20,9.0,12.0,흐림
제주,201111,21,9.0,12.0,구름많음
제주,201111,22,7.0,14.0,구름많음/비
제주,201111,23,9.0,15.0,구름많음/비
제주,201111,24,7.0,9.0,구름많음
제주,201111,25,6.0,12.0,구름조금
제주,201111,26,7.0,18.0,맑음
제주,201111,27,10.0,20.0,구름조금
제주,201111,28,13.0,19.0,구름많음/안개
제주,201111,29,15.0,18.0,흐림/안개
제주,201111,30,12.0,21.0,흐림/비
제주,201112,1,10.0,13.0,흐림/비
제주,201112,2,11.0,13.0,흐림/비
제주,201112,3,11.0,13.0,흐림/비
제주,201112,4,9.0,11.0,흐림
제주,201112,5,7.0,11.0,구름조금
제주,201112,6,9.0,14.0,구름많음
제주,201112,7,9.0,10.0,흐림/비
제주,201112,8,4.0,10.0,흐림/안개/비
제주,201112,9,4.0,6.0,흐림/진눈개비
제주,201112,10,5.0,7.0,흐림/소나기
제주,201112,11,7.0,9.0,흐림
제주,201112,12,8.0,11.0,구름많음
제주,201112,13,5.0,13.0,구름조금
제주,201112,14,6.0,14.0,구름조금
제주,201112,15,4.0,12.0,흐림/진눈개비
제주,201112,16,2.0,7.0,흐림/진눈개비
제주,201112,17,4.0,6.0,흐림/소나기
제주,201112,18,5.0,9.0,흐림
제주,201112,19,3.0,8.0,구름많음
제주,201112,20,3.0,9.0,구름많음
제주,201112,21,4.0,11.0,흐림/비
제주,201112,22,2.0,9.0,흐림/진눈개비
제주,201112,23,2.0,4.0,흐림
제주,201112,24,1.0,7.0,흐림/소나기/진눈개비
제주,201112,25,2.0,5.0,흐림/비
제주,201112,26,2.0,5.0,흐림/비
제주,201112,27,1.0,7.0,맑음
제주,201112,28,2.0,11.0,구름많음
제주,201112,29,5.0,9.0,구름많음/안개
제주,201112,30,4.0,6.0,구름많음
제주,201112,31,4.0,7.0,흐림
제주,201201,1,4.0,8.0,흐림/안개
제주,201201,2,4.0,6.0,흐림
제주,201201,3,3.0,8.0,흐림/비
제주,201201,4,1.0,4.0,흐림/눈
제주,201201,5,3.0,5.0,흐림/진눈개비
제주,201201,6,2.0,7.0,흐림
제주,201201,7,1.0,7.0,구름조금
제주,201201,8,1.0,6.0,흐림
제주,201201,9,5.0,8.0,구름많음/안개
제주,201201,10,6.0,8.0,흐림/안개
제주,201201,11,1.0,6.0,흐림/소나기
제주,201201,12,2.0,5.0,구름많음
제주,201201,13,4.0,9.0,구름많음/안개
제주,201201,14,4.0,8.0,구름많음
제주,201201,15,5.0,7.0,흐림
제주,201201,16,5.0,9.0,흐림
제주,201201,17,5.0,11.0,구름많음
제주,201201,18,7.0,11.0,흐림/안개/비
제주,201201,19,9.0,11.0,흐림/안개/비
제주,201201,20,9.0,11.0,흐림/비
제주,201201,21,6.0,11.0,흐림/비
제주,201201,22,1.0,6.0,흐림/비
제주,201201,23,0.0,2.0,흐림/눈
제주,201201,24,0.0,4.0,흐림/눈
제주,201201,25,0.0,3.0,흐림/눈
제주,201201,26,1.0,7.0,구름많음/눈
제주,201201,27,3.0,9.0,구름많음
제주,201201,28,4.0,9.0,구름많음/안개
제주,201201,29,5.0,9.0,맑음/안개
제주,201201,30,2.0,6.0,구름조금
제주,201201,31,1.0,10.0,구름조금/안개/비
제주,201202,1,-1.0,9.0,흐림/눈
제주,201202,2,-3.0,0.0,흐림/눈
제주,201202,3,-1.0,3.0,흐림/눈
제주,201202,4,1.0,8.0,구름많음
제주,201202,5,2.0,7.0,흐림/안개/이슬비
제주,201202,6,7.0,12.0,흐림/안개/비
제주,201202,7,-1.0,8.0,흐림/눈
제주,201202,8,-2.0,2.0,흐림/눈
제주,201202,9,2.0,5.0,구름많음
제주,201202,10,3.0,6.0,구름많음
제주,201202,11,1.0,6.0,구름조금
제주,201202,12,0.0,12.0,구름조금/비
제주,201202,13,6.0,11.0,흐림/이슬비
제주,201202,14,7.0,11.0,흐림/비
제주,201202,15,5.0,8.0,구름많음/비
제주,201202,16,3.0,6.0,구름많음
제주,201202,17,-1.0,5.0,흐림/눈
제주,201202,18,-1.0,2.0,흐림/눈
제주,201202,19,0.0,4.0,구름많음/비
제주,201202,20,1.0,7.0,구름많음
제주,201202,21,4.0,7.0,흐림/비
제주,201202,22,7.0,12.0,흐림/안개/비
제주,201202,23,5.0,11.0,흐림/안개/비
제주,201202,24,5.0,11.0,흐림/비
제주,201202,25,3.0,8.0,흐림/비
제주,201202,26,2.0,7.0,구름조금
제주,201202,27,2.0,7.0,구름조금
제주,201202,28,4.0,10.0,흐림/비
제주,201202,29,7.0,11.0,흐림
제주,201203,1,9.0,13.0,흐림/비
제주,201203,2,8.0,11.0,흐림/이슬비
제주,201203,3,9.0,13.0,흐림/비
제주,201203,4,10.0,11.0,흐림/비
제주,201203,5,9.0,13.0,흐림/비
